project,sha,module,test_type,test,method_name,status,PR_link,notes,file_path,patch_file,test_results,jdk,build_results,Exceptions,all_round_logs,time,if_flaky
https://github.com/OpenAPITools/openapi-generator,bfce822c34144500eb573ab105502c3616d79dc3,modules/openapi-generator,ID,org.openapitools.codegen.java.AbstractJavaCodegenTest.testAdditionalModelTypeAnnotationsMixed,testAdditionalModelTypeAnnotationsMixed,Accepted,https://github.com/OpenAPITools/openapi-generator/pull/10485,,projects/bfce822c34144500eb573ab105502c3616d79dc3/openapi-generator/modules/openapi-generator/src/test/java/org/openapitools/codegen/java/AbstractJavaCodegenTest.java,outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/GoodPatches/openapi-generator/bfce822c34144500eb573ab105502c3616d79dc3/modules/openapi-generator/org.openapitools.codegen.java.AbstractJavaCodegenTest.testAdditionalModelTypeAnnotationsMixed/1.patch,"{0: 'test_failure', 1: 'test_pass'}",8,"{0: 'BUILD SUCCESS', 1: 'BUILD SUCCESS'}",{},outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/all_rounds/openapi-generator/bfce822c34144500eb573ab105502c3616d79dc3/modules/openapi-generator/org.openapitools.codegen.java.AbstractJavaCodegenTest.testAdditionalModelTypeAnnotationsMixed/1.patch,39.421599918976426,True
https://github.com/SAP/emobility-smart-charging,53c97ae60625a3e89a130213551840e455b74ae6,.,ID,com.sap.charging.model.FuseTreeTest.testToJSON,testToJSON,Accepted,https://github.com/SAP/emobility-smart-charging/pull/42,,projects/53c97ae60625a3e89a130213551840e455b74ae6/emobility-smart-charging/src/test/java/com/sap/charging/model/FuseTreeTest.java,outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/GoodPatches/emobility-smart-charging/53c97ae60625a3e89a130213551840e455b74ae6/./com.sap.charging.model.FuseTreeTest.testToJSON/4.patch,"{0: 'test_failure', 1: 'Stitched:compilation_error', 2: 'test_failure', 3: 'Stitched:compilation_error', 4: 'Stitched:test_pass'}",8,"{0: 'BUILD SUCCESS', 1: 'BUILD FAILURE', 2: 'BUILD SUCCESS', 3: 'BUILD FAILURE', 4: 'BUILD SUCCESS'}",{},outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/all_rounds/emobility-smart-charging/53c97ae60625a3e89a130213551840e455b74ae6/./com.sap.charging.model.FuseTreeTest.testToJSON/4.patch,106.94894329505041,True
https://github.com/SAP/pair-distribution-app,0be329d2897f6d5fbb634e46e0ef3d283282dc93,.,ID,pair.distribution.app.helpers.DayPairsHelperTest.testGenerateNewDayPairs,testGenerateNewDayPairs,Accepted,https://github.com/SAP/pair-distribution-app/pull/7,,projects/0be329d2897f6d5fbb634e46e0ef3d283282dc93/pair-distribution-app/src/test/java/pair/distribution/app/helpers/DayPairsHelperTest.java,outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/GoodPatches/pair-distribution-app/0be329d2897f6d5fbb634e46e0ef3d283282dc93/./pair.distribution.app.helpers.DayPairsHelperTest.testGenerateNewDayPairs/1.patch,"{0: 'test_failure', 1: 'test_pass'}",8,"{0: 'BUILD SUCCESS', 1: 'BUILD SUCCESS'}",{},outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/all_rounds/pair-distribution-app/0be329d2897f6d5fbb634e46e0ef3d283282dc93/./pair.distribution.app.helpers.DayPairsHelperTest.testGenerateNewDayPairs/1.patch,30.528196117840707,True
https://github.com/SAP/scimono,a1a6fc3524b650e5ea191792ad0d203b3a5cb774,scimono-client,ID,com.sap.scimono.client.ResourcePageQueryTest.testCreateDefaultIdentityFilter,testCreateDefaultIdentityFilter,Accepted,https://github.com/SAP/scimono/pull/188,,projects/a1a6fc3524b650e5ea191792ad0d203b3a5cb774/scimono/scimono-client/src/test/java/com/sap/scimono/client/ResourcePageQueryTest.java,outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/GoodPatches/scimono/a1a6fc3524b650e5ea191792ad0d203b3a5cb774/scimono-client/com.sap.scimono.client.ResourcePageQueryTest.testCreateDefaultIdentityFilter/2.patch,"{0: 'test_failure', 1: 'compilation_error', 2: 'Stitched:test_pass'}",8,"{0: 'BUILD SUCCESS', 1: 'BUILD FAILURE', 2: 'BUILD SUCCESS'}",{},outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/all_rounds/scimono/a1a6fc3524b650e5ea191792ad0d203b3a5cb774/scimono-client/com.sap.scimono.client.ResourcePageQueryTest.testCreateDefaultIdentityFilter/2.patch,39.17738291900605,True
https://github.com/stleary/JSON-java,8353b9c3f06239c2ffe5b8a39e67ffc72893f666,.,ID,org.json.junit.JSONMLTest.testToJSONObject_reversibility,testToJSONObject_reversibility,Accepted,https://github.com/stleary/JSON-java/pull/788,,projects/8353b9c3f06239c2ffe5b8a39e67ffc72893f666/JSON-java/src/test/java/org/json/junit/JSONMLTest.java,outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/GoodPatches/JSON-java/8353b9c3f06239c2ffe5b8a39e67ffc72893f666/./org.json.junit.JSONMLTest.testToJSONObject_reversibility/2.patch,"{0: 'test_failure', 1: 'test_failure', 2: 'test_pass'}",8,"{0: 'BUILD SUCCESS', 1: 'BUILD SUCCESS', 2: 'BUILD SUCCESS'}",{},outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/all_rounds/JSON-java/8353b9c3f06239c2ffe5b8a39e67ffc72893f666/./org.json.junit.JSONMLTest.testToJSONObject_reversibility/2.patch,66.47446298087016,True
https://github.com/stleary/JSON-java,bc623e36d6af01b43729c94d8381642a94f95a84,.,ID,org.json.junit.JSONPointerTest.queryByEmptyKeySubObject,queryByEmptyKeySubObject,Accepted,https://github.com/stleary/JSON-java/pull/696,,projects/bc623e36d6af01b43729c94d8381642a94f95a84/JSON-java/src/test/java/org/json/junit/JSONPointerTest.java,,"{0: 'test_failure', 1: 'compilation_error', 2: 'test_failure', 3: 'test_failure', 4: 'compilation_error', 5: 'compilation_error'}",8,"{0: 'BUILD SUCCESS', 1: 'BUILD FAILURE', 2: 'BUILD SUCCESS', 3: 'BUILD SUCCESS', 4: 'BUILD FAILURE', 5: 'BUILD FAILURE'}",{},outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/all_rounds/JSON-java/bc623e36d6af01b43729c94d8381642a94f95a84/./org.json.junit.JSONPointerTest.queryByEmptyKeySubObject/5.patch,100.50835059583187,True
https://github.com/wildfly/wildfly-core,624b3aa22e4064b42bd171e8d7753238a1d6616c,cli,ID,org.jboss.as.cli.impl.aesh.HelpSupportTestCase.testStandalone,testStandalone,Accepted,https://github.com/wildfly/wildfly-core/pull/5366,,projects/624b3aa22e4064b42bd171e8d7753238a1d6616c/wildfly-core/cli/src/test/java/org/jboss/as/cli/impl/aesh/HelpSupportTestCase.java,,"{0: 'test_failure', 1: 'test_failure', 2: 'compilation_error', 3: 'compilation_error;Stitched:compilation_error', 4: 'compilation_error;Stitched:build_failure', 5: 'compilation_error;Stitched:compilation_error'}",8,"{0: 'BUILD SUCCESS', 1: 'BUILD SUCCESS', 2: 'BUILD FAILURE', 3: 'BUILD FAILURE;Stitched:BUILD FAILURE', 4: 'BUILD FAILURE;Stitched:BUILD FAILURE', 5: 'BUILD FAILURE;Stitched:BUILD FAILURE'}",{},outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/all_rounds/wildfly-core/624b3aa22e4064b42bd171e8d7753238a1d6616c/cli/org.jboss.as.cli.impl.aesh.HelpSupportTestCase.testStandalone/5.patch,137.21086135902442,True
https://github.com/yandex/yoctodb,36a83d1a4107a28358c97cbf6e00500c8b214024,core,ID,com.yandex.yoctodb.util.mutable.stored.V1StoredIndexTest.buildV1StoredIndex,buildV1StoredIndex,Accepted,https://github.com/yandex/yoctodb/pull/47,,projects/36a83d1a4107a28358c97cbf6e00500c8b214024/yoctodb/core/src/test/java/com/yandex/yoctodb/util/mutable/stored/V1StoredIndexTest.java,outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/GoodPatches/yoctodb/36a83d1a4107a28358c97cbf6e00500c8b214024/core/com.yandex.yoctodb.util.mutable.stored.V1StoredIndexTest.buildV1StoredIndex/2.patch,"{0: 'test_failure', 1: 'compilation_error', 2: 'test_pass'}",8,"{0: 'BUILD SUCCESS', 1: 'BUILD FAILURE', 2: 'BUILD SUCCESS'}",{},outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/all_rounds/yoctodb/36a83d1a4107a28358c97cbf6e00500c8b214024/core/com.yandex.yoctodb.util.mutable.stored.V1StoredIndexTest.buildV1StoredIndex/2.patch,29.735484255012125,True
https://github.com/intel/jndn-utils,b4f2fb28e48d8a4bc18410ec6c932c0c229f8884,.,ID,com.intel.jndn.utils.client.impl.DefaultSegmentedClientTest.testGetSegmentsAsync,testGetSegmentsAsync,Accepted,https://github.com/intel/jndn-utils/pull/8,,projects/b4f2fb28e48d8a4bc18410ec6c932c0c229f8884/jndn-utils/src/test/java/com/intel/jndn/utils/client/impl/DefaultSegmentedClientTest.java,outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/GoodPatches/jndn-utils/b4f2fb28e48d8a4bc18410ec6c932c0c229f8884/./com.intel.jndn.utils.client.impl.DefaultSegmentedClientTest.testGetSegmentsAsync/3.patch,"{0: 'test_failure', 1: 'test_failure', 2: 'compilation_error', 3: 'test_pass'}",8,"{0: 'BUILD SUCCESS', 1: 'BUILD SUCCESS', 2: 'BUILD FAILURE', 3: 'BUILD SUCCESS'}",{},outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/all_rounds/jndn-utils/b4f2fb28e48d8a4bc18410ec6c932c0c229f8884/./com.intel.jndn.utils.client.impl.DefaultSegmentedClientTest.testGetSegmentsAsync/3.patch,102.21594343497418,True
https://github.com/networknt/json-schema-validator,fdae2f85faf213562a3dee8f28b20453dc882203,.,ID,com.networknt.schema.CollectorContextTest.testCollectorContextWithKeyword,testCollectorContextWithKeyword,Accepted,https://github.com/networknt/json-schema-validator/pull/489,,projects/fdae2f85faf213562a3dee8f28b20453dc882203/json-schema-validator/src/test/java/com/networknt/schema/CollectorContextTest.java,outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/GoodPatches/json-schema-validator/fdae2f85faf213562a3dee8f28b20453dc882203/./com.networknt.schema.CollectorContextTest.testCollectorContextWithKeyword/1.patch,"{0: 'test_failure', 1: 'test_pass'}",8,"{0: 'BUILD SUCCESS', 1: 'BUILD SUCCESS'}",{},outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/all_rounds/json-schema-validator/fdae2f85faf213562a3dee8f28b20453dc882203/./com.networknt.schema.CollectorContextTest.testCollectorContextWithKeyword/1.patch,36.639424472115934,True
https://github.com/karatelabs/karate,14807dbf8d7c45f709299574222dd498b1fa5e67,karate-core,ID,com.intuit.karate.JsonUtilsTest.testBeanConversion,testBeanConversion,Accepted,https://github.com/karatelabs/karate/pull/1829,,projects/14807dbf8d7c45f709299574222dd498b1fa5e67/karate/karate-core/src/test/java/com/intuit/karate/JsonUtilsTest.java,outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/GoodPatches/karate/14807dbf8d7c45f709299574222dd498b1fa5e67/karate-core/com.intuit.karate.JsonUtilsTest.testBeanConversion/1.patch,"{0: 'test_failure', 1: 'test_pass'}",8,"{0: 'BUILD SUCCESS', 1: 'BUILD SUCCESS'}",{},outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/all_rounds/karate/14807dbf8d7c45f709299574222dd498b1fa5e67/karate-core/com.intuit.karate.JsonUtilsTest.testBeanConversion/1.patch,29.329273988027126,True
https://github.com/gchq/Gaffer,ca465ec9243c7ed981528379e351bddeae8d5c83,core/common-util,ID,uk.gov.gchq.gaffer.commonutil.OneOrMoreTest.shouldAddAllItemsWithDeduplicate,shouldAddAllItemsWithDeduplicate,Accepted,https://github.com/gchq/Gaffer/pull/3033,,projects/ca465ec9243c7ed981528379e351bddeae8d5c83/Gaffer/core/common-util/src/test/java/uk/gov/gchq/gaffer/commonutil/OneOrMoreTest.java,outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/GoodPatches/Gaffer/ca465ec9243c7ed981528379e351bddeae8d5c83/core/common-util/uk.gov.gchq.gaffer.commonutil.OneOrMoreTest.shouldAddAllItemsWithDeduplicate/2.patch,"{0: 'test_failure', 1: 'compilation_error', 2: 'test_pass'}",8,"{0: 'BUILD SUCCESS', 1: 'BUILD FAILURE', 2: 'BUILD SUCCESS'}",{},outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/all_rounds/Gaffer/ca465ec9243c7ed981528379e351bddeae8d5c83/core/common-util/uk.gov.gchq.gaffer.commonutil.OneOrMoreTest.shouldAddAllItemsWithDeduplicate/2.patch,37.57534505985677,True
https://github.com/opengoofy/hippo4j,5e285ba5b47266d7dcede64aefae00fbe0c9c4ae,hippo4j-common,ID,cn.hippo4j.common.toolkit.JSONUtilTest.assertToJSONString,assertToJSONString,Accepted,https://github.com/opengoofy/hippo4j/pull/1495,,projects/5e285ba5b47266d7dcede64aefae00fbe0c9c4ae/hippo4j/hippo4j-common/src/test/java/cn/hippo4j/common/toolkit/JSONUtilTest.java,outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/GoodPatches/hippo4j/5e285ba5b47266d7dcede64aefae00fbe0c9c4ae/hippo4j-common/cn.hippo4j.common.toolkit.JSONUtilTest.assertToJSONString/2.patch,"{0: 'test_failure', 1: 'test_failure', 2: 'test_pass'}",8,"{0: 'BUILD SUCCESS', 1: 'BUILD SUCCESS', 2: 'BUILD SUCCESS'}",{},outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/all_rounds/hippo4j/5e285ba5b47266d7dcede64aefae00fbe0c9c4ae/hippo4j-common/cn.hippo4j.common.toolkit.JSONUtilTest.assertToJSONString/2.patch,98.88825875590555,True
https://github.com/opengoofy/hippo4j,cf854b3cb3c47fd339421e5a46a3ae3229c53829,infra/common,ID,cn.hippo4j.common.toolkit.http.HttpUtilsTest.buildUrl,buildUrl,Accepted,https://github.com/opengoofy/hippo4j/pull/1499,https://github.com/TestingResearchIllinois/idoft/issues/797,projects/cf854b3cb3c47fd339421e5a46a3ae3229c53829/hippo4j/infra/common/src/test/java/cn/hippo4j/common/toolkit/http/HttpUtilsTest.java,outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/GoodPatches/hippo4j/cf854b3cb3c47fd339421e5a46a3ae3229c53829/infra/common/cn.hippo4j.common.toolkit.http.HttpUtilsTest.buildUrl/1.patch,"{0: 'test_failure', 1: 'test_pass'}",8,"{0: 'BUILD SUCCESS', 1: 'BUILD SUCCESS'}",{},outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/all_rounds/hippo4j/cf854b3cb3c47fd339421e5a46a3ae3229c53829/infra/common/cn.hippo4j.common.toolkit.http.HttpUtilsTest.buildUrl/1.patch,18.02951168990694,True
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,ID,com.adyen.CheckoutTest.TestAchDetailsSerialization,TestAchDetailsSerialization,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681, A previous PR (https://github.com/Adyen/adyen-java-api-library/pull/654) was opened but not accepted because of adding a library,projects/6fb5cd049b57a22d2ec4465d204c15f1c90dd325/adyen-java-api-library/src/test/java/com/adyen/CheckoutTest.java,outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/GoodPatches/adyen-java-api-library/6fb5cd049b57a22d2ec4465d204c15f1c90dd325/./com.adyen.CheckoutTest.TestAchDetailsSerialization/2.patch,"{0: 'test_failure', 1: 'compilation_error', 2: 'test_pass'}",8,"{0: 'BUILD SUCCESS', 1: 'BUILD FAILURE', 2: 'BUILD SUCCESS'}",{},outputs/ID_Results_GPT-4_projects_4bce7b7447705bb5cfe9008c2dca81c1be4d2767/all_rounds/adyen-java-api-library/6fb5cd049b57a22d2ec4465d204c15f1c90dd325/./com.adyen.CheckoutTest.TestAchDetailsSerialization/2.patch,79.78759238193743,True
